Employee_ID,Year_Column,Company,City,State1,Title,Salary_Level,Area,Total_Annual_Compensation,Years_of_Experience,Years_at_Company,Base_Salary,Stock_Grant_Value,Bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
d1212,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,228000,5,5,160000,40000,28000,0,0,0,0,0
d1213,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,10,3,160000,25000,24000,0,0,0,0,0
d1214,2020,Microsoft,Redmond, WA,Data Scientist,2,Data,207000,11,11,160000,20000,27000,0,0,0,0,0
d1215,2020,Nike,Portland, OR,Data Scientist,2,Data,184000,3,0,160000,0,24000,0,0,1,0,0
d1216,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,216000,2,0,160000,40000,16000,1,0,0,0,0
d1217,2021,Pinterest,San Francisco, CA,Data Scientist,2,Product Analytics,400000,2,2,160000,240000,0,0,0,1,0,0
d1218,2019,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,310000,2,1,160000,135000,15000,0,0,0,0,0
d1219,2020,Point72,New York, NY,Data Scientist,2,ML / AI,170000,1,1,160000,0,10000,0,0,0,0,0
d1220,2020,Qualtrics,Seattle, WA,Data Scientist,2,ML / AI,220000,8,1,160000,35000,25000,0,0,0,0,0
d1221,2021,ResMed,San Diego, CA,Data Scientist,2,Machine Learning,176000,5,1,160000,0,16000,1,0,0,0,0
d1222,2020,Robinhood,Menlo Park, CA,Data Scientist,2,Data,243000,2,0,160000,44000,40000,1,0,0,0,0
d1223,2021,Shopify,Charlotte, NC,Data Scientist,2,Machine Learning,200000,5,0,160000,40000,0,0,0,0,0,0
d1224,2021,Shopify,New York, NY,Data Scientist,2,Data Science,185000,6,0,160000,25000,0,1,0,0,0,0
d1225,2020,Snap,Santa Monica, CA,Data Scientist,2,ML / AI,380000,2,2,160000,220000,0,1,0,1,0,0
d1226,2020,Tesla,Fremont, CA,Data Scientist,2,Production,210000,2,2,160000,45000,5000,1,0,0,0,0
d1227,2021,The Climate Corporation,San Francisco, CA,Data Scientist,2,General,160000,0,0,160000,0,0,1,0,0,0,0
d1228,2019,Twitch,San Francisco, CA,Data Scientist,2,Data Science,297000,8,2,160000,137000,0,0,0,0,0,0
d1229,2021,Twitter,San Francisco, CA,Data Scientist,2,DS,225000,2,0,160000,50000,15000,0,0,0,0,0
d1230,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,310000,4,0,160000,120000,30000,0,0,0,0,0
d1231,2021,Walmart Labs,San Francisco, CA,Data Scientist,2,ML / AI,220000,2,2,160000,30000,30000,0,0,0,0,0
d1232,2019,Zillow,Seattle, WA,Data Scientist,2,ML / AI,200000,5,1,160000,30000,10000,0,0,0,0,0
d1233,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,302000,9,3,161000,125000,16000,0,1,0,0,0
d1234,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,304000,9,3,161000,125000,18000,0,1,0,0,0
d1235,2020,Intuit,San Diego, CA,Data Scientist,2,ML / AI,213000,3,3,161000,20000,32000,0,0,1,0,0
d1236,2019,Cruise,San Francisco, CA,Data Scientist,2,ML / AI,210000,1,1,162000,25000,22000,0,0,1,0,0
d1237,2021,eBay,Seattle, WA,Data Scientist,2,Analytics,260000,7,7,162000,81000,17000,0,0,0,0,0
d1238,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,238000,3,0,162000,60000,16000,0,0,0,0,0
d1239,2021,Facebook,New York, NY,Data Scientist,2,Data,233000,2,2,162000,55000,16000,0,1,0,0,0
d1240,2021,Instacart,San Francisco, CA,Data Scientist,2,General,312000,2,0,162000,150000,0,0,1,0,0,0
d1241,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,220000,8,2,162000,40000,18000,0,0,0,0,0
d1242,2020,Airbnb,San Francisco, CA,Data Scientist,2,Inference,213000,2,2,163000,50000,0,0,0,1,0,0
d1243,2021,Indeed,New York, NY,Data Scientist,2,experiments; statistics; forecasting,210000,3,2,163000,20000,27000,1,0,0,0,0
d1244,2021,Intel,Hillsboro, OR,Data Scientist,2,Semiconductor,239000,11,11,163000,47000,30000,0,0,1,0,0
d1245,2021,Microsoft,Seattle, WA,Data Scientist,2,Engineering,209000,13,3,163000,20000,25000,0,1,0,0,0
d1246,2021,Zillow,Seattle, WA,Data Scientist,2,General,233000,6,3,163000,70000,0,0,1,0,0,0
d1247,2021,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,254000,2,2,164000,79000,12000,1,0,0,0,0
d1248,2020,Ebay,New York, NY,Data Scientist,2,ML / AI,188000,5,5,164000,13000,12000,0,0,0,0,0
d1249,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,220000,3,2,164000,45000,16000,1,0,0,0,0
d1250,2020,Microsoft,Seattle, WA,Data Scientist,2,Data,212000,7,4,164000,20000,28000,0,0,0,0,0
d1251,2021,Shutterstock,New York, NY,Data Scientist,2,Analytics,195000,7,1,164000,15000,16000,1,0,0,0,0
d1252,2020,Twitter,San Francisco, CA,Data Scientist,2,ML / AI,279000,4,2,164000,90000,25000,1,0,0,0,0
d1253,2018,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,284000,3,0,165000,68000,50000,0,0,0,0,0
d1254,2019,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,283000,4,0,165000,93000,25000,0,0,0,0,0
d1255,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,230000,5,0,165000,38000,27000,1,0,0,0,0
d1256,2020,Amazon,Seattle, WA,Data Scientist,2,Data,600000,20,0,165000,435000,0,0,0,0,0,0
d1257,2020,Apple,Sunnyvale, CA,Data Scientist,2,Data,228000,0,0,165000,50000,13000,0,0,1,0,0
d1258,2020,Atlassian,Mountain View, CA,Data Scientist,2,analytics,230000,4,0,165000,37000,25000,1,0,0,0,0
d1259,2020,Atlassian,San Francisco, CA,Data Scientist,2,Analytics,237000,4,1,165000,47000,25000,1,0,0,0,0
d1260,2021,Bayer,Berkeley, CA,Data Scientist,2,General,205000,6,0,165000,0,40000,0,0,1,0,0
d1261,2020,BCG,Boston, MA,Data Scientist,2,Data,200000,6,1,165000,0,35000,0,0,0,0,0
d1262,2021,Capital One,New York, NY,Data Scientist,2,General,188000,5,3,165000,3000,20000,0,0,0,0,0
d1263,2021,Cisco,San Francisco, CA,Data Scientist,2,General,200000,5,1,165000,15000,20000,1,0,0,0,0
d1264,2020,Facebook,Seattle, WA,Data Scientist,2,Salary,230000,10,1,165000,40000,25000,1,0,0,0,0
d1265,2020,Facebook,San Francisco, CA,Data Scientist,2,ML / AI,231000,5,0,165000,50000,16000,0,0,0,0,0
d1266,2021,Facebook,Tulsa, OK,Data Scientist,2,Instagram,255000,6,0,165000,65000,25000,0,0,1,0,0
d1267,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,235000,1,0,165000,40000,30000,0,0,1,0,0
d1268,2019,Facebook,Washington, DC,Data Scientist,2,DevOps,210000,10,0,165000,25000,25000,0,0,0,0,0
d1269,2021,Facebook,Seattle, WA,Data Scientist,2,Data,280000,5,1,165000,100000,16000,0,0,0,0,0
d1270,2021,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,234000,8,0,165000,53000,17000,1,0,0,0,0
d1271,2021,Facebook,New York, NY,Data Scientist,2,Analytics,242000,4,0,165000,60000,17000,0,0,0,0,0
d1272,2019,google,Mountain View, CA,Data Scientist,2,Android,300000,10,4,165000,100000,35000,0,0,0,0,0
d1273,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,165000,5,2,165000,0,0,0,0,0,0,0
d1274,2021,Intuit,Mountain View, CA,Data Scientist,2,General,248000,8,4,165000,50000,33000,0,0,0,0,0
d1275,2020,Intuit,Mountain View, CA,Data Scientist,2,Data,250000,6,0,165000,50000,33000,1,0,0,0,0
d1276,2020,Iterable,San Francisco, CA,Data Scientist,2,ML / AI,165000,1,1,165000,0,0,1,0,0,0,0
d1277,2021,Microsoft,Bellevue, WA,Data Scientist,2,Search,225000,11,11,165000,30000,30000,0,0,1,0,0
d1278,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,270000,4,0,165000,50000,55000,0,0,0,0,0
d1279,2018,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,218000,11,11,165000,28000,23000,0,0,0,0,0
d1280,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,250000,13,12,165000,57000,28000,0,0,0,0,0
d1281,2019,Microsoft,Redmond, WA,Data Scientist,2,Data and Applied Scinece,288000,6,3,165000,55000,68000,0,0,0,0,0
d1282,2021,Shopify,Tampa, FL,Data Scientist,2,ML / AI,207000,6,0,165000,42000,0,0,0,0,0,0
d1283,2021,Snap,Los Angeles, CA,Data Scientist,2,product org,231000,5,1,165000,50000,17000,0,1,0,0,0
d1284,2020,Two Sigma,New York, NY,Data Scientist,2,ML / AI,330000,0,0,165000,0,165000,0,0,1,0,0
d1285,2021,Uber,San Francisco, CA,Data Scientist,2,General,275000,3,0,165000,87000,23000,0,0,1,0,0
d1286,2021,Workday,Boulder, CO,Data Scientist,2,General,265000,5,2,165000,95000,5000,1,0,0,0,0
d1287,2020,Lyft,New York, NY,Data Scientist,2,Data Science,300000,0,0,166000,134000,0,0,0,0,0,0
d1288,2019,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,222000,10,4,166000,23000,32000,0,0,0,0,0
d1289,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,216000,15,1,166000,25000,25000,0,0,0,0,0
d1290,2021,Amazon,New York, NY,Data Scientist,2,General,245000,2,2,167000,78000,0,0,0,0,0,0
d1291,2021,Citi,Atlanta, GA,Data Scientist,2,Risk,209000,11,11,167000,0,42000,1,0,0,0,0
d1292,2020,Instacart,San Francisco, CA,Data Scientist,2,Data,305000,6,2,167000,138000,0,0,0,1,0,0
d1293,2021,Microsoft,Seattle, WA,Data Scientist,2,Machine Learning,248000,3,2,167000,60000,21000,0,0,1,0,0
d1294,2020,Uber,San Francisco, CA,Data Scientist,2,Data,217000,3,3,167000,40000,10000,0,0,1,0,0
d1295,2020,Adobe,San Francisco, CA,Data Scientist,2,Other,200000,4,1,168000,15000,17000,0,0,0,0,0
d1296,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,385000,6,6,168000,195000,20000,1,0,0,0,0
d1297,2021,Facebook,Austin, TX,Data Scientist,2,General,257000,3,1,168000,64000,25000,0,0,1,0,0
d1298,2021,Facebook,New York, NY,Data Scientist,2,Analytics,265000,5,2,168000,80000,17000,0,0,0,0,0
d1299,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,213000,4,19,168000,24000,21000,0,0,0,0,0
d1300,2020,SquareSpace,New York, NY,Data Scientist,2,Data,178000,6,2,168000,10000,0,0,1,0,0,0
d1301,2020,Twitter,San Francisco, CA,Data Scientist,2,Ad tech,280000,4,1,168000,89000,25000,0,0,1,0,0
d1302,2021,Apple,Cupertino, CA,Data Scientist,2,General,304000,6,6,169000,115000,20000,1,0,0,0,0
d1303,2019,Google,Mountain View, CA,Data Scientist,2,Product Analyst,273000,13,12,169000,73000,31000,0,0,0,0,0
d1304,2020,Google,Mountain View, CA,Data Scientist,2,Data,236000,7,2,169000,42000,25000,0,1,0,0,0
d1305,2020,Aetna,New York, NY,Data Scientist,2,ML / AI,180000,5,2,170000,0,10000,0,0,0,0,0
d1306,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,214000,5,0,170000,27000,17000,0,0,0,0,0
d1307,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,215000,2,1,170000,27000,17000,0,0,1,0,0
d1308,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,230000,10,0,170000,40000,20000,0,0,1,0,0
d1309,2020,Apple,Cupertino, CA,Data Scientist,2,Data,324000,3,3,170000,134000,20000,1,0,0,0,0
d1310,2021,Apple,Austin, TX,Data Scientist,2,Analytics,227000,6,3,170000,40000,17000,0,0,0,0,0
d1311,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,227000,7,0,170000,40000,17000,1,0,0,0,0
d1312,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,227000,8,0,170000,40000,17000,1,0,0,0,0
d1313,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,300000,5,5,170000,110000,20000,0,0,0,0,0
d1314,2020,Cisco,San Francisco, CA,Data Scientist,2,ML / AI,270000,15,3,170000,50000,50000,0,0,1,0,0
d1315,2020,DoorDash,San Francisco, CA,Data Scientist,2,ML / AI,245000,5,3,170000,75000,0,0,1,0,0,0
d1316,2020,eBay,San Jose, CA,Data Scientist,2,ML / AI,220000,4,0,170000,30000,20000,0,0,0,0,0
d1317,2020,eBay,New York, NY,Data Scientist,2,ML / AI,237000,4,0,170000,42000,25000,1,0,0,0,0
d1318,2020,eBay,Bellevue, WA,Data Scientist,2,ML / AI,230000,6,6,170000,45000,17000,1,0,0,0,0
d1319,2021,ebay,San Jose, CA,Data Scientist,2,Machine Learning,227000,3,3,170000,40000,17000,0,0,0,0,0
d1320,2019,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,245000,8,1,170000,50000,25000,1,0,0,0,0
d1321,2020,Google,Seattle, WA,Data Scientist,2,Security,210000,8,3,170000,20000,20000,0,0,0,0,0
d1322,2020,Google,Mountain View, CA,Data Scientist,2,Product Analyst,240000,9,2,170000,40000,30000,0,0,0,0,0
d1323,2020,Google,Seattle, WA,Data Scientist,2,ML / AI,320000,8,0,170000,125000,25000,0,0,1,0,0
d1324,2020,Google,San Francisco, CA,Data Scientist,2,ML / AI,170000,3,3,170000,0,0,0,1,0,0,0
d1325,2020,Google,Seattle, WA,Data Scientist,2,ML / AI,346000,12,0,170000,150000,26000,0,0,1,0,0
d1326,2020,Google,Mountain View, CA,Data Scientist,2,ML / AI,270000,3,3,170000,70000,30000,0,0,1,0,0
d1327,2021,Google,Redwood City, CA,Data Scientist,2,Global Business Operations,308000,5,3,170000,113000,26000,0,0,1,0,0
d1328,2021,IBM,Armonk, NY,Data Scientist,2,Finance & Operations,170000,2,2,170000,0,0,0,0,0,0,0
d1329,2021,illumina,Foster City, CA,Data Scientist,2,AI,197000,0,0,170000,10000,17000,0,0,1,0,0
d1330,2018,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,250000,5,3,170000,40000,20000,0,0,0,0,0
d1331,2021,Intuit,San Francisco, CA,Data Scientist,2,Analytics,249000,14,1,170000,45000,34000,0,0,0,0,0
d1332,2021,Liberty Mutual,Boston, MA,Data Scientist,2,predictive modeling,204000,7,7,170000,0,34000,0,0,1,0,0
d1333,2020,LinkedIn,San Francisco, CA,Data Scientist,2,Ads,217000,5,1,170000,30000,17000,0,0,0,0,0
d1334,2020,Lyft,New York, NY,Data Scientist,2,Data,345000,5,0,170000,130000,45000,1,0,0,0,0
d1335,2021,Lyft,San Francisco, CA,Data Scientist,2,Data,323000,2,0,170000,118000,35000,0,0,1,0,0
d1336,2021,Microsoft,Redmond, WA,Data Scientist,2,ML/AI,245000,5,0,170000,50000,25000,0,0,0,0,0
d1337,2020,MITRE,Ann Arbor, MI,Data Scientist,2,ML / AI,170000,23,14,170000,0,0,1,0,0,0,0
d1338,2021,Nextdoor,San Francisco, CA,Data Scientist,2,General,250000,3,3,170000,80000,0,0,0,0,0,0
d1339,2020,Nike,Portland, OR,Data Scientist,2,Full Stack,245000,5,3,170000,45000,34000,0,0,1,0,0
d1340,2021,PayPal,San Jose, CA,Data Scientist,2,Machine Learning,250000,5,2,170000,60000,20000,0,0,0,0,0
d1341,2020,Pinterest,San Francisco, CA,Data Scientist,2,Data,270000,0,0,170000,100000,0,0,0,1,0,0
d1342,2020,Reddit,San Francisco, CA,Data Scientist,2,ML / AI,170000,5,3,170000,0,0,0,0,0,0,0
d1343,2020,Snap,New York, NY,Data Scientist,2,Data,408000,6,0,170000,178000,60000,1,0,0,0,0
d1344,2020,SoFi,San Francisco, CA,Data Scientist,2,ML / AI,260000,5,1,170000,60000,30000,0,0,1,0,0
d1345,2021,Square,Seattle, WA,Data Scientist,2,Data,250000,5,0,170000,80000,0,0,0,0,0,0
d1346,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,270000,5,3,170000,80000,20000,1,0,0,0,0
d1347,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,330000,2,2,170000,120000,40000,0,0,1,0,0
d1348,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,328000,4,4,170000,125000,33000,1,0,1,0,0
d1349,2020,Uber,San Francisco, CA,Data Scientist,2,Data,386000,9,6,170000,150000,66000,0,0,0,0,0
d1350,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Ml,243000,2,0,170000,23000,50000,0,0,1,0,0
d1351,2020,Waymo,Mountain View, CA,Data Scientist,2,Data,250000,0,0,170000,50000,30000,0,0,1,0,0
d1352,2020,Zillow,San Francisco, CA,Data Scientist,2,Product,270000,4,2,170000,100000,0,0,0,0,0,0
d1353,2020,Zillow,Seattle, WA,Data Scientist,2,ML / AI,309000,5,5,170000,139000,0,0,0,1,0,0
d1354,2020,Zillow,Seattle, WA,Data Scientist,2,applied scientist,260000,7,3,170000,90000,0,0,0,1,0,0
d1355,2021,Amazon,Palo Alto, CA,Data Scientist,2,General,278000,1,1,171000,81000,26000,0,0,1,0,0
d1356,2018,Facebook,Seattle, WA,Data Scientist,2,Full Stack,240000,10,1,171000,45000,24000,0,0,0,0,0
d1357,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,266000,6,1,171000,45000,50000,0,0,0,0,0
d1358,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,221000,8,4,171000,30000,20000,0,0,1,0,0
d1359,2020,PayPal,San Jose, CA,Data Scientist,2,Full Stack,232000,6,0,171000,35000,25000,0,0,0,0,0
d1360,2021,Uber,San Francisco, CA,Data Scientist,2,General,311000,2,2,171000,105000,35000,0,0,1,0,0
d1361,2021,Uber,San Francisco, CA,Data Scientist,2,General,327000,6,2,171000,134000,18000,0,0,0,0,0
d1362,2021,Uber,San Francisco, CA,Data Scientist,2,Data Engineering,372000,2,2,171000,162000,39000,1,0,0,0,0
d1363,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,253000,8,0,172000,55000,26000,0,0,0,0,0
d1364,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,253000,8,0,172000,55000,26000,0,0,0,0,0
d1365,2020,Google,Mountain View, CA,Data Scientist,2,Product Analyst,277000,9,2,172000,75000,30000,0,0,1,0,0
d1366,2020,Google,Austin, TX,Data Scientist,2,ML / AI,289000,15,3,172000,80000,40000,0,0,1,0,0
d1367,2020,Hulu,Seattle, WA,Data Scientist,2,Data,222000,10,2,172000,0,50000,0,0,1,0,0
d1368,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,222000,10,4,172000,23000,32000,0,0,0,0,0
d1369,2019,Amazon,Sunnyvale, CA,Data Scientist,2,Analytics,295000,6,4,173000,122000,0,0,0,0,0,0
d1370,2021,Google,Mountain View, CA,Data Scientist,2,Sales,264000,8,2,173000,57000,34000,1,0,0,0,0
d1371,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,300000,9,2,173000,100000,27000,1,0,0,0,0
d1372,2018,Uber,San Francisco, CA,Data Scientist,2,ML / AI,350000,5,4,173000,150000,27000,0,0,0,0,0
d1373,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,268000,5,2,174000,85000,9000,0,0,1,0,0
d1374,2020,Google,Sunnyvale, CA,Data Scientist,2,Data,345000,5,3,174000,136000,35000,0,0,1,0,0
d1375,2021,Google,Mountain View, CA,Data Scientist,2,Data,319000,2,2,174000,110000,35000,0,0,1,0,0
d1376,2021,Google,Mountain View, CA,Data Scientist,2,commerce,225000,10,2,174000,19000,32000,1,0,0,0,0
d1377,2021,IBM,Charleston, SC,Data Scientist,2,Computer vision,174000,11,2,174000,0,0,1,0,0,0,0
d1378,2020,Adobe,San Francisco, CA,Data Scientist,2,Analytics,210000,4,1,175000,18000,18000,0,1,0,0,0
d1379,2020,Airbnb,San Francisco, CA,Data Scientist,2,ML / AI,295000,5,2,175000,100000,20000,0,0,0,0,0
d1380,2020,Amazon,New York, NY,Data Scientist,2,Security,262000,2,0,175000,42000,50000,1,0,0,0,0
d1381,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,225000,3,0,175000,30000,20000,0,0,0,0,0
d1382,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,270000,4,0,175000,95000,0,0,0,0,0,0
d1383,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,253000,5,0,175000,42000,37000,0,1,0,0,0
d1384,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,380000,17,2,175000,90000,115000,0,0,1,0,0
d1385,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,314000,7,3,175000,139000,0,1,0,0,0,0
d1386,2021,Amazon,San Francisco, CA,Data Scientist,2,ML,360000,11,1,175000,80000,105000,0,0,1,0,0
d1387,2021,Amazon,San Francisco, CA,Data Scientist,2,General,340000,7,0,175000,90000,75000,0,0,0,0,0
d1388,2021,Amazon,San Francisco, CA,Data Scientist,2,AI/ML,249000,5,0,175000,5000,69000,0,1,0,0,0
d1389,2020,Apple,Cupertino, CA,Data Scientist,2,operations,232000,12,3,175000,43000,14000,1,0,0,0,0
d1390,2019,Apple,Sunnyvale, CA,Data Scientist,2,ML / AI,350000,5,1,175000,160000,15000,0,0,0,0,0
d1391,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,270000,5,2,175000,80000,15000,0,0,0,0,0
d1392,2021,Apple,Cupertino, CA,Data Scientist,2,Data Science,248000,3,0,175000,40000,33000,0,1,0,0,0
d1393,2020,Apple,Cupertino, CA,Data Scientist,2,Data,250000,3,0,175000,62000,14000,0,0,0,0,0
d1394,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,230000,2,1,175000,55000,0,0,0,0,0,0
d1395,2021,Chime,San Francisco, CA,Data Scientist,2,Analytics,293000,5,1,175000,100000,18000,1,0,0,0,0
d1396,2020,DoorDash,San Francisco, CA,Data Scientist,2,Data,240000,4,0,175000,65000,0,1,0,0,0,0
d1397,2020,Facebook,Seattle, WA,Data Scientist,2,Data,250000,8,3,175000,50000,25000,0,0,0,0,0
d1398,2020,Genentech,South San Francisco, CA,Data Scientist,2,ML / AI,196000,3,0,175000,5000,21000,0,0,0,0,0
d1399,2021,Google,San Francisco, CA,Data Scientist,2,Product,250000,1,1,175000,40000,35000,0,0,0,0,0
d1400,2021,Google,Mountain View, CA,Data Scientist,2,Data,262000,12,7,175000,60000,27000,0,1,0,0,0
d1401,2020,Google,Sunnyvale, CA,Data Scientist,2,Cloud - Technical Infrastructure,291000,2,2,175000,82000,34000,0,0,1,0,0
d1402,2020,LinkedIn,Sunnyvale, CA,Data Scientist,2,ML / AI,233000,0,0,175000,30000,28000,0,0,0,0,0
d1403,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,234000,8,5,175000,29000,30000,0,0,1,0,0
d1404,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,205000,4,2,175000,20000,10000,1,0,0,0,0
d1405,2021,Pinterest,San Francisco, CA,Data Scientist,2,General,450000,5,4,175000,275000,0,0,0,0,0,0
d1406,2021,Snap,New York, NY,Data Scientist,2,Product analytics,375000,7,1,175000,180000,20000,0,0,0,0,0
d1407,2020,Spotify,New York, NY,Data Scientist,2,ML / AI,245000,5,0,175000,60000,10000,1,0,0,0,0
d1408,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,330000,4,2,175000,120000,35000,0,0,0,0,0
d1409,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,330000,4,2,175000,120000,35000,0,0,0,0,0
d1410,2020,Uber,San Francisco, CA,Data Scientist,2,Analytics,332000,7,4,175000,123000,34000,1,0,0,0,0
d1411,2020,WeWork,New York, NY,Data Scientist,2,Data Engineer,192000,4,1,175000,0,17000,1,0,0,0,0
d1412,2021,Workday,Boulder, CO,Data Scientist,2,Research,311000,6,2,175000,130000,6000,1,0,0,0,0
d1413,2020,Zillow,San Francisco, CA,Data Scientist,2,Misc.,275000,8,2,175000,50000,50000,0,0,0,0,0
d1414,2020,Airbnb,San Francisco, CA,Data Scientist,2,Inference,296000,4,2,176000,120000,0,0,0,0,0,0
d1415,2018,Apple,Cupertino, CA,Data Scientist,2,Services,300000,6,2,176000,100000,20000,0,0,0,0,0
d1416,2018,Apple,Cupertino, CA,Data Scientist,2,ML / AI,322000,6,2,176000,0,0,0,0,0,0,0
d1417,2021,Apple,Austin, TX,Data Scientist,2,General,228000,8,0,176000,42000,10000,1,0,0,0,0
d1418,2020,Robinhood,Menlo Park, CA,Data Scientist,2,Data,251000,0,0,176000,75000,0,0,0,0,0,0
d1419,2021,Facebook,Seattle, WA,Data Scientist,2,Data,294000,4,3,177000,90000,27000,0,0,0,0,0
d1420,2020,Microsoft,Boston, MA,Data Scientist,2,ML / AI,265000,10,1,177000,58000,30000,0,0,1,0,0
d1421,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,3,1,178000,50000,0,0,0,0,0,0
d1422,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,2,1,178000,50000,0,0,0,1,0,0
d1423,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,3,1,178000,30000,20000,0,0,1,0,0
d1424,2020,IBM,San Jose, CA,Data Scientist,2,ML / AI,179000,3,3,178000,0,1000,0,0,0,0,0
d1425,2021,Snap,Santa Monica, CA,Data Scientist,2,Data,374000,6,0,178000,178000,18000,0,0,0,0,0
d1426,2020,Uber,San Francisco, CA,Data Scientist,2,DS,311000,8,5,178000,100000,33000,1,0,0,0,0
d1427,2021,Wayfair,Boston, MA,Data Scientist,2,recommender systems,404000,5,5,178000,191000,35000,0,0,1,0,0
d1428,2021,Yahoo,Sunnyvale, CA,Data Scientist,2,Ads & Search Sciences,254000,3,3,178000,51000,25000,0,0,1,0,0
d1429,2021,Facebook,Menlo Park, CA,Data Scientist,2,Marketing analytics,296000,9,2,179000,90000,27000,1,0,0,0,0
d1430,2021,Microsoft,Seattle, WA,Data Scientist,2,Product Analytics,345000,7,0,179000,110000,56000,0,0,1,0,0
d1431,2020,Microsoft,Redmond, WA,Data Scientist,2,Data,248000,15,5,179000,34000,35000,1,0,0,0,0
d1432,2020,Amazon,Seattle, WA,Data Scientist,2,Networking,500000,9,5,180000,200000,120000,0,0,1,0,0
d1433,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,250000,7,1,180000,30000,40000,0,0,0,0,0
d1434,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,236000,2,1,180000,6000,50000,1,0,0,0,0
d1435,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,275000,10,5,180000,80000,10000,0,0,1,0,0
d1436,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,340000,13,0,180000,50000,110000,1,0,0,0,0
d1437,2018,Amazon,Sunnyvale, CA,Data Scientist,2,ML / AI,300000,1,3,180000,100000,20000,0,0,0,0,0
d1438,2021,Amazon,San Francisco, CA,Data Scientist,2,Machine Learning,330000,6,4,180000,150000,0,0,0,1,0,0
d1439,2021,Amazon,Seattle, WA,Data Scientist,2,General,180000,1,0,180000,0,0,0,0,1,0,0
d1440,2020,Apple,Cupertino, CA,Data Scientist,2,Mobile (iOS + Android),252000,5,0,180000,45000,27000,1,0,0,0,0
d1441,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,340000,8,4,180000,135000,25000,0,0,0,0,0
d1442,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,290000,4,2,180000,90000,20000,0,0,0,0,0
