,Year,Company,City,State,Title,Salary Level,Area,Total Annual Compensation,Years of Experience,Years at Company,Base Salary,Stock Grant Value,Bonus,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College
1382,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,253000,5,0.0,175000,42000,37000,0,1,0,0,0
1383,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,380000,17,2.0,175000,90000,115000,0,0,1,0,0
1384,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,314000,7,3.0,175000,139000,0,1,0,0,0,0
1385,2021,Amazon,San Francisco, CA,Data Scientist,2,ML,360000,11,1.0,175000,80000,105000,0,0,1,0,0
1386,2021,Amazon,San Francisco, CA,Data Scientist,2,General,340000,7,0.0,175000,90000,75000,0,0,0,0,0
1387,2021,Amazon,San Francisco, CA,Data Scientist,2,AI/ML,249000,5,0.0,175000,5000,69000,0,1,0,0,0
1388,2020,Apple,Cupertino, CA,Data Scientist,2,operations,232000,12,3.0,175000,43000,14000,1,0,0,0,0
1389,2019,Apple,Sunnyvale, CA,Data Scientist,2,ML / AI,350000,5,1.0,175000,160000,15000,0,0,0,0,0
1390,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,270000,5,2.0,175000,80000,15000,0,0,0,0,0
1391,2021,Apple,Cupertino, CA,Data Scientist,2,Data Science,248000,3,0.0,175000,40000,33000,0,1,0,0,0
1392,2020,Apple,Cupertino, CA,Data Scientist,2,Data,250000,3,0.0,175000,62000,14000,0,0,0,0,0
1393,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,230000,2,1.0,175000,55000,0,0,0,0,0,0
1394,2021,Chime,San Francisco, CA,Data Scientist,2,Analytics,293000,5,1.0,175000,100000,18000,1,0,0,0,0
1395,2020,DoorDash,San Francisco, CA,Data Scientist,2,Data,240000,4,0.0,175000,65000,0,1,0,0,0,0
1396,2020,Facebook,Seattle, WA,Data Scientist,2,Data,250000,8,3.0,175000,50000,25000,0,0,0,0,0
1397,2020,Genentech,South San Francisco, CA,Data Scientist,2,ML / AI,196000,3,0.0,175000,5000,21000,0,0,0,0,0
1398,2021,Google,San Francisco, CA,Data Scientist,2,Product,250000,1,1.0,175000,40000,35000,0,0,0,0,0
1399,2021,Google,Mountain View, CA,Data Scientist,2,Data,262000,12,7.0,175000,60000,27000,0,1,0,0,0
1400,2020,Google,Sunnyvale, CA,Data Scientist,2,Cloud - Technical Infrastructure,291000,2,2.0,175000,82000,34000,0,0,1,0,0
1401,2020,LinkedIn,Sunnyvale, CA,Data Scientist,2,ML / AI,233000,0,0.0,175000,30000,28000,0,0,0,0,0
1402,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,234000,8,5.0,175000,29000,30000,0,0,1,0,0
1403,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,205000,4,2.0,175000,20000,10000,1,0,0,0,0
1404,2021,Pinterest,San Francisco, CA,Data Scientist,2,General,450000,5,4.0,175000,275000,0,0,0,0,0,0
1405,2021,Snap,New York, NY,Data Scientist,2,Product analytics,375000,7,1.0,175000,180000,20000,0,0,0,0,0
1406,2020,Spotify,New York, NY,Data Scientist,2,ML / AI,245000,5,0.0,175000,60000,10000,1,0,0,0,0
1407,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,330000,4,2.0,175000,120000,35000,0,0,0,0,0
1408,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,330000,4,2.0,175000,120000,35000,0,0,0,0,0
1409,2020,Uber,San Francisco, CA,Data Scientist,2,Analytics,332000,7,4.0,175000,123000,34000,1,0,0,0,0
1410,2020,WeWork,New York, NY,Data Scientist,2,Data Engineer,192000,4,1.0,175000,0,17000,1,0,0,0,0
1411,2021,Workday,Boulder, CO,Data Scientist,2,Research,311000,6,2.0,175000,130000,6000,1,0,0,0,0
1412,2020,Zillow,San Francisco, CA,Data Scientist,2,Misc.,275000,8,2.0,175000,50000,50000,0,0,0,0,0
1413,2020,Airbnb,San Francisco, CA,Data Scientist,2,Inference,296000,4,2.0,176000,120000,0,0,0,0,0,0
1414,2018,Apple,Cupertino, CA,Data Scientist,2,Services,300000,6,2.0,176000,100000,20000,0,0,0,0,0
1415,2018,Apple,Cupertino, CA,Data Scientist,2,ML / AI,322000,6,2.0,176000,0,0,0,0,0,0,0
1416,2021,Apple,Austin, TX,Data Scientist,2,General,228000,8,0.0,176000,42000,10000,1,0,0,0,0
1417,2020,Robinhood,Menlo Park, CA,Data Scientist,2,Data,251000,0,0.0,176000,75000,0,0,0,0,0,0
1418,2021,Facebook,Seattle, WA,Data Scientist,2,Data,294000,4,3.0,177000,90000,27000,0,0,0,0,0
1419,2020,Microsoft,Boston, MA,Data Scientist,2,ML / AI,265000,10,1.0,177000,58000,30000,0,0,1,0,0
1420,2019,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,3,1.0,178000,50000,0,0,0,0,0,0
1421,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,2,1.0,178000,50000,0,0,0,1,0,0
1422,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,228000,3,1.0,178000,30000,20000,0,0,1,0,0
1423,2020,IBM,San Jose, CA,Data Scientist,2,ML / AI,179000,3,3.0,178000,0,1000,0,0,0,0,0
1424,2021,Snap,Santa Monica, CA,Data Scientist,2,Data,374000,6,0.0,178000,178000,18000,0,0,0,0,0
1425,2020,Uber,San Francisco, CA,Data Scientist,2,DS,311000,8,5.0,178000,100000,33000,1,0,0,0,0
1426,2021,Wayfair,Boston, MA,Data Scientist,2,recommender systems,404000,5,5.0,178000,191000,35000,0,0,1,0,0
1427,2021,Yahoo,Sunnyvale, CA,Data Scientist,2,Ads & Search Sciences,254000,3,3.0,178000,51000,25000,0,0,1,0,0
1428,2021,Facebook,Menlo Park, CA,Data Scientist,2,Marketing analytics,296000,9,2.0,179000,90000,27000,1,0,0,0,0
1429,2021,Microsoft,Seattle, WA,Data Scientist,2,Product Analytics,345000,7,0.0,179000,110000,56000,0,0,1,0,0
1430,2020,Microsoft,Redmond, WA,Data Scientist,2,Data,248000,15,5.0,179000,34000,35000,1,0,0,0,0
1431,2020,Amazon,Seattle, WA,Data Scientist,2,Networking,500000,9,5.0,180000,200000,120000,0,0,1,0,0
1432,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,250000,7,1.0,180000,30000,40000,0,0,0,0,0
1433,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,236000,2,1.0,180000,6000,50000,1,0,0,0,0
1434,2020,Amazon,San Francisco, CA,Data Scientist,2,ML / AI,275000,10,5.0,180000,80000,10000,0,0,1,0,0
1435,2020,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,340000,13,0.0,180000,50000,110000,1,0,0,0,0
1436,2018,Amazon,Sunnyvale, CA,Data Scientist,2,ML / AI,300000,1,3.0,180000,100000,20000,0,0,0,0,0
1437,2021,Amazon,San Francisco, CA,Data Scientist,2,Machine Learning,330000,6,4.0,180000,150000,0,0,0,1,0,0
1438,2021,Amazon,Seattle, WA,Data Scientist,2,General,180000,1,0.0,180000,0,0,0,0,1,0,0
1439,2020,Apple,Cupertino, CA,Data Scientist,2,Mobile (iOS + Android),252000,5,0.0,180000,45000,27000,1,0,0,0,0
1440,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,340000,8,4.0,180000,135000,25000,0,0,0,0,0
1441,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,290000,4,2.0,180000,90000,20000,0,0,0,0,0
1442,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,330000,8,0.0,180000,100000,50000,1,0,0,0,0
1443,2020,Apple,Cupertino, CA,Data Scientist,2,data science,252000,6,0.0,180000,45000,27000,1,0,0,0,0
1444,2019,Disney,New York, NY,Data Scientist,2,iOS,205000,8,1.0,180000,0,25000,0,0,0,0,0
1445,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,297000,5,2.0,180000,90000,27000,0,0,1,0,0
1446,2021,Facebook,Seattle, WA,Data Scientist,2,Product,295000,10,1.0,180000,65000,50000,0,0,1,0,0
1447,2021,Facebook,San Francisco, CA,Data Scientist,2,General,357000,7,3.0,180000,150000,27000,1,0,0,0,0
1448,2021,Facebook,San Francisco, CA,Data Scientist,2,data science,300000,10,0.0,180000,100000,20000,0,0,0,0,0
1449,2020,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,250000,5,2.0,180000,50000,20000,1,0,0,0,0
1450,2020,Facebook,Seattle, WA,Data Scientist,2,analytics,297000,2,2.0,180000,90000,27000,0,0,1,0,0
1451,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,272000,16,0.0,180000,65000,27000,1,0,0,0,0
1452,2020,Genentech,South San Francisco, CA,Data Scientist,2,ML / AI,180000,8,1.0,180000,0,0,1,0,0,0,0
1453,2021,Genentech,San Francisco, CA,Data Scientist,2,ML,275000,3,3.0,180000,45000,50000,0,0,0,0,0
1454,2021,IBM,Traverse City, MI,Data Scientist,2,Healthcare,197000,9,5.0,180000,15000,2000,1,0,0,0,0
1455,2020,IBM,Cleveland, OH,Data Scientist,2,Full Stack,200000,9,4.0,180000,0,20000,0,0,0,0,0
1456,2020,Instacart,San Francisco, CA,Data Scientist,2,ML / AI,240000,5,1.0,180000,60000,0,1,0,0,0,0
1457,2019,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,276000,4,1.5,180000,60000,36000,0,0,0,0,0
1458,2020,Microsoft,Redmond, WA,Data Scientist,2,ML,220000,10,7.0,180000,20000,20000,1,0,0,0,0
1459,2021,Microsoft,Seattle, WA,Data Scientist,2,"Identity, Cloud",230000,13,4.0,180000,20000,30000,0,0,0,0,0
1460,2021,PayPal,San Jose, CA,Data Scientist,2,DS,310000,6,6.0,180000,100000,30000,1,0,0,0,0
1461,2020,PayPal,San Jose, CA,Data Scientist,2,Analysis,220000,7,0.0,180000,25000,15000,1,0,1,0,0
1462,2020,Postmates,San Francisco, CA,Data Scientist,2,ML / AI,280000,2,1.0,180000,100000,0,1,0,0,0,0
1463,2021,S&P Global,New York, NY,Data Scientist,2,Data Architecture,208000,8,1.0,180000,0,28000,0,0,0,0,0
1464,2021,Shopify,New York, NY,Data Scientist,2,Data,220000,4,0.0,180000,40000,0,1,0,0,0,0
1465,2021,Shopify,Boston, MA,Data Scientist,2,Data,220000,4,0.0,180000,40000,0,1,0,0,0,0
1466,2021,Turo,San Francisco, CA,Data Scientist,2,General,230000,3,3.0,180000,50000,0,1,0,0,0,0
1467,2021,Twitter,San Francisco, CA,Data Scientist,2,Product,336000,5,4.0,180000,120000,36000,0,0,0,0,0
1468,2021,Uber,San Francisco, CA,Data Scientist,2,Operations Research,415000,5,5.0,180000,200000,35000,0,0,1,0,0
1469,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,310000,10,0.0,180000,100000,30000,0,1,0,0,0
1470,2020,Walmart,San Bruno, CA,Data Scientist,2,ML / AI,300000,10,4.0,180000,80000,40000,0,0,0,0,0
1471,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Staff,320000,5,3.0,180000,100000,36000,0,0,0,0,0
1472,2019,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML / AI,280000,8,1.0,180000,60000,40000,0,0,0,0,0
1473,2021,Wish,San Francisco, CA,Data Scientist,2,Data,300000,6,1.0,180000,120000,0,0,0,0,0,0
1474,2021,Workday,Pleasanton, CA,Data Scientist,2,General,220000,5,0.0,180000,40000,0,0,0,1,0,0
1475,2021,Yahoo,Sunnyvale, CA,Data Scientist,2,General,270000,15,10.0,180000,70000,25000,0,1,0,0,0
1476,2020,Airbnb,San Francisco, CA,Data Scientist,2,Data,229000,2,2.0,181000,40000,8000,0,0,1,0,0
1477,2021,Google,Mountain View, CA,Data Scientist,2,Google Store,336000,9,0.0,181000,128000,27000,0,1,0,0,0
1478,2020,Adobe,San Jose, CA,Data Scientist,2,Data,520000,5,5.0,182000,323000,15000,0,0,1,0,0
1479,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,407000,4,3.0,182000,200000,25000,0,0,1,0,0
1480,2021,Facebook,Seattle, WA,Data Scientist,2,Product analyst,320000,5,3.0,182000,110000,27000,0,0,1,0,0
1481,2021,Facebook,New York, NY,Data Scientist,2,General,334000,4,2.0,182000,125000,27000,0,0,1,0,0
1482,2019,Facebook,Menlo Park, CA,Data Scientist,2,Data Science,274000,5,0.0,182000,65000,27000,0,0,0,0,0
1483,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,308000,8,3.0,182000,99000,27000,1,0,0,0,0
1484,2021,IBM,New York, NY,Data Scientist,2,Data Science,182000,5,3.0,182000,0,0,0,0,0,0,0
1485,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,262000,14,8.0,182000,50000,30000,0,0,0,0,0
1486,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,358000,5,2.0,183000,150000,25000,0,0,0,0,0
1487,2021,Facebook,New York, NY,Data Scientist,2,Product Data Scientist,291000,4,3.0,183000,81000,27000,0,1,0,0,0
1488,2021,Facebook,New York, NY,Data Scientist,2,product analytics,338000,2,2.0,183000,120000,35000,0,1,0,0,0
1489,2021,Facebook,New York, NY,Data Scientist,2,Product,297000,2,2.0,183000,86000,28000,0,1,0,0,0
1490,2020,Facebook,Seattle, WA,Data Scientist,2,Data,310000,6,2.0,183000,100000,27000,1,0,0,0,0
1491,2021,Genentech,San Francisco, CA,Data Scientist,2,General,274000,2,2.0,183000,46000,45000,0,0,0,0,0
1492,2021,Microsoft,San Francisco, CA,Data Scientist,2,Product Analytics,273000,6,1.0,183000,45000,45000,1,0,0,0,0
1493,2021,Amazon,New York, NY,Data Scientist,2,Security,266000,7,1.0,185000,48000,34000,1,0,0,0,0
1494,2019,Amazon,Palo Alto, CA,Data Scientist,2,Optimization,332000,1,0.0,185000,17000,130000,0,0,1,0,0
1495,2021,Amazon,San Francisco, CA,Data Scientist,2,ML/AI,583000,20,3.0,185000,243000,153000,0,0,1,0,0
1496,2021,Amazon,San Francisco, CA,Data Scientist,2,ML/AI,414000,10,4.0,185000,230000,0,0,0,1,0,0
1497,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,370000,5,2.0,185000,185000,0,0,0,1,0,0
1498,2021,Amazon,New York, NY,Data Scientist,2,Customer facing,339000,4,2.0,185000,154000,0,0,0,1,0,0
1499,2021,Amazon,Palo Alto, CA,Data Scientist,2,AI/ML,259000,5,0.0,185000,33000,41000,1,0,0,0,0
1500,2021,Apple,Cupertino, CA,Data Scientist,2,Experimentation,450000,7,2.0,185000,250000,15000,0,0,0,0,0
1501,2019,eBay,San Francisco, CA,Data Scientist,2,ML / AI,263000,6,2.0,185000,50000,28000,0,0,0,0,0
1502,2018,Facebook,San Francisco, CA,Data Scientist,2,product analytics,280000,3,0.0,185000,67000,28000,0,0,0,0,0
1503,2021,Facebook,San Francisco, CA,Data Scientist,2,Product,305000,3,1.0,185000,90000,30000,1,0,0,0,0
1504,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,280000,8,2.0,185000,70000,25000,0,0,0,0,0
1505,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,375000,5,4.0,185000,160000,30000,0,0,1,0,0
1506,2021,Facebook,Seattle, WA,Data Scientist,2,Data Engineer,300000,17,0.0,185000,87000,27000,0,1,0,0,0
1507,2020,Facebook,Seattle, WA,Data Scientist,2,Data,300000,12,3.0,185000,100000,15000,0,0,0,0,0
1508,2021,Genentech,South San Francisco, CA,Data Scientist,2,Research,236000,8,4.0,185000,16000,35000,1,0,0,0,0
1509,2020,Google,New York, NY,Data Scientist,2,Full Stack,365000,10,1.0,185000,140000,40000,0,0,0,0,0
1510,2021,IBM,Austin, TX,Data Scientist,2,Financial Services,200000,8,5.0,185000,10000,5000,1,0,0,0,0
1511,2020,Instacart,San Francisco, CA,Data Scientist,2,Data,385000,6,0.0,185000,200000,0,1,0,0,0,0
1512,2021,Intuit,Mountain View, MO,Data Scientist,2,ML,283000,6,2.0,185000,70000,28000,0,0,0,0,0
1513,2020,Lyft,San Francisco, CA,Data Scientist,2,iOS,355000,10,0.0,185000,170000,0,1,0,0,0,0
1514,2021,McAfee,San Jose, CA,Data Scientist,2,General,216000,4,0.0,185000,0,30000,0,1,0,0,0
1515,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,247000,7,4.0,185000,29000,33000,0,0,0,0,0
1516,2020,Oracle,Seattle, WA,Data Scientist,2,Security,335000,5,1.0,185000,150000,0,1,0,1,0,0
1517,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,280000,5,3.0,185000,75000,20000,0,0,0,0,0
1518,2020,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,385000,8,1.0,185000,200000,0,0,0,0,0,0
1519,2021,Robinhood,New York, NY,Data Scientist,2,Growth,284000,3,0.0,185000,80000,19000,0,1,0,0,0
1520,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,310000,7,0.0,185000,125000,0,0,0,0,0,0
1521,2019,Target,Sunnyvale, CA,Data Scientist,2,ML / AI,250000,4,2.0,185000,50000,15000,0,0,0,0,0
1522,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Search,290000,3,3.0,185000,65000,40000,0,0,0,0,0
1523,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Operations Research,322000,4,0.0,185000,100000,37000,1,0,0,0,0
1524,2019,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML / AI,252000,6,2.0,185000,30000,37000,0,0,0,0,0
1525,2021,McAfee,San Jose, CA,Data Scientist,2,"ML, Product",241000,10,1.0,186000,25000,30000,0,1,0,0,0
1526,2019,Microsoft,Berkeley, CA,Data Scientist,2,ML / AI,309000,3,3.0,186000,95000,27000,0,0,0,0,0
1527,2021,Walmart Labs,Bentonville, AR,Data Scientist,2,ML/AI,366000,12,6.0,186000,125000,55000,0,0,0,0,0
1528,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML/AI,332000,4,2.0,186000,100000,41000,1,0,0,0,0
1529,2020,Apple,Cupertino, CA,Data Scientist,2,AMP,246000,6,0.0,187000,40000,19000,0,1,0,0,0
1530,2021,Asana,San Francisco, CA,Data Scientist,2,ML/Analytics,592000,3,3.0,187000,330000,75000,0,0,0,0,0
1531,2020,Facebook,San Francisco, CA,Data Scientist,2,product analytics,295000,5,2.0,187000,80000,28000,0,0,1,0,0
1532,2021,Genentech,South San Francisco, CA,Data Scientist,2,Commercial Analytics,260000,7,4.0,187000,45000,30000,1,0,0,0,0
1533,2021,Google,New York, NY,Data Scientist,2,Data Scientist,332000,5,0.0,187000,117000,28000,0,0,1,0,0
1534,2020,Lyft,Seattle, WA,Data Scientist,2,ML / AI,387000,4,2.0,187000,200000,0,0,0,0,0,0
1535,2020,Microsoft,New York, NY,Data Scientist,2,Research,280000,5,5.0,187000,72000,21000,0,1,0,0,0
1536,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,257000,15,9.0,187000,33000,37000,0,1,0,0,0
1537,2021,Facebook,Menlo Park, CA,Data Scientist,2,Instagram,300000,5,2.0,188000,89000,20000,1,0,0,0,0
1538,2021,Microsoft,Redmond, WA,Data Scientist,2,ML/AI,323000,7,2.0,188000,110000,25000,0,0,0,0,0
1539,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,505000,6,4.0,189000,288000,30000,0,0,0,0,0
1540,2018,eBay,Seattle, WA,Data Scientist,2,ML / AI,305000,5,0.7,189000,75000,41000,0,0,0,0,0
1541,2020,Google,Kirkland, WA,Data Scientist,2,DevOps,203000,5,5.0,189000,4000,10000,0,0,0,0,0
1542,2020,Airbnb,San Francisco, CA,Data Scientist,2,ML / AI,300000,6,2.0,190000,80000,30000,0,0,0,0,0
1543,2020,Apple,Cupertino, CA,Data Scientist,2,product,300000,10,3.0,190000,90000,18000,1,0,0,0,0
1544,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,350000,11,4.0,190000,145000,15000,0,0,1,0,0
1545,2021,Atlassian,San Francisco, CA,Data Scientist,2,Statistics,320000,7,0.0,190000,30000,100000,1,0,0,0,0
1546,2019,eBay,Seattle, WA,Data Scientist,2,ML / AI,315000,10,3.0,190000,85000,40000,0,0,0,0,0
1547,2021,Facebook,Menlo Park, CA,Data Scientist,2,Infrastructure,265000,11,2.0,190000,60000,15000,0,0,1,0,0
1548,2021,Facebook,Seattle, WA,Data Scientist,2,Infra,370000,9,3.0,190000,150000,30000,0,0,0,0,0
1549,2021,Facebook,Menlo Park, CA,Data Scientist,2,infra,278000,2,2.0,190000,80000,10000,1,0,0,0,0
1550,2021,Facebook,Menlo Park, CA,Data Scientist,2,Growth,280000,8,2.0,190000,62000,29000,0,0,0,0,0
1551,2021,Facebook,San Francisco, CA,Data Scientist,2,DS,300000,7,0.0,190000,81000,29000,0,0,0,0,0
1552,2020,Facebook,San Jose, CA,Data Scientist,2,data,300000,20,3.0,190000,90000,20000,1,0,0,0,0
1553,2020,Facebook,Fremont, CA,Data Scientist,2,Data,300000,11,2.0,190000,80000,30000,1,0,0,0,0
1554,2019,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,300000,7,0.0,190000,75000,35000,0,0,1,0,0
1555,2021,Liberty Mutual,Boston, MA,Data Scientist,2,General,210000,15,2.0,190000,0,20000,0,0,0,0,0
1556,2020,Lyft,San Francisco, CA,Data Scientist,2,ML / AI,450000,4,4.0,190000,260000,0,0,0,1,0,0
1557,2020,Lyft,San Francisco, CA,Data Scientist,2,ML / AI,410000,4,3.0,190000,220000,0,0,0,0,0,0
1558,2021,Lyft,Worcester, MA,Data Scientist,2,Algorithms,375000,5,0.0,190000,185000,0,0,0,1,0,0
1559,2020,Microsoft,Seattle, WA,Data Scientist,2,data science,245000,11,2.0,190000,25000,30000,1,0,0,0,0
1560,2020,Microsoft,Seattle, WA,Data Scientist,2,Data,320000,10,4.0,190000,25000,100000,0,0,0,0,0
1561,2020,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,350000,8,2.0,190000,160000,0,0,0,0,0,0
1562,2020,Snap,Los Angeles, CA,Data Scientist,2,Data,300000,10,2.0,190000,90000,19000,0,0,0,0,0
1563,2020,Stitch Fix,San Francisco, CA,Data Scientist,2,ML / AI,235000,1,1.0,190000,45000,0,0,0,1,0,0
1564,2020,Stitch Fix,San Francisco, CA,Data Scientist,2,ML / AI,250000,4,2.0,190000,60000,0,0,0,0,0,0
1565,2021,Stitch Fix,San Francisco, CA,Data Scientist,2,General,240000,5,1.0,190000,50000,0,0,0,0,0,0
1566,2021,Visa,San Francisco, CA,Data Scientist,2,General,260000,8,4.0,190000,40000,30000,0,0,0,0,0
1567,2020,Visa,Foster City, CA,Data Scientist,2,Data,270000,10,3.0,190000,50000,30000,0,0,0,0,0
1568,2021,Waymo,San Francisco, CA,Data Scientist,2,Product,268000,4,2.0,190000,40000,38000,1,0,0,0,0
1569,2020,WeWork,New York, NY,Data Scientist,2,Data,220000,8,1.0,190000,0,29000,0,0,0,0,0
1570,2021,IBM,Los Angeles, CA,Data Scientist,2,ML / AI,191000,3,3.0,191000,0,0,1,0,0,0,0
1571,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,306000,5,4.0,192000,89000,20000,0,0,1,0,0
1572,2021,Microsoft,Seattle, WA,Data Scientist,2,general,262000,11,6.0,192000,36000,38000,0,0,0,0,0
1573,2020,Airbnb,San Francisco, CA,Data Scientist,2,Data,243000,3,1.0,193000,50000,0,0,0,0,0,0
1574,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,381000,13,6.0,193000,160000,28000,0,0,1,0,0
1575,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,290000,7,7.0,193000,46000,46000,0,0,0,0,0
1576,2020,Apple,Cupertino, CA,Data Scientist,2,Data,292000,15,2.0,195000,67000,30000,0,0,1,0,0
1577,2021,Cisco,New York, NY,Data Scientist,2,Security,245000,4,0.0,195000,25000,25000,0,0,1,0,0
1578,2020,Cisco,San Francisco, CA,Data Scientist,2,ML / AI,325000,15,1.0,195000,80000,50000,0,0,1,0,0
1579,2020,Facebook,San Francisco, CA,Data Scientist,2,ML / AI,325000,7,0.0,195000,100000,30000,1,0,0,0,0
1580,2021,Facebook,New York, NY,Data Scientist,2,Data,315000,14,0.0,195000,87000,28000,1,0,0,0,0
1581,2020,Facebook,San Francisco, CA,Data Scientist,2,Analytics,324000,6,0.0,195000,100000,29000,0,0,0,0,0
1582,2021,Instacart,San Francisco, CA,Data Scientist,2,Product,395000,4,0.0,195000,200000,0,1,0,0,0,0
1583,2021,Microsoft,Seattle, WA,Data Scientist,2,ML,283000,9,1.0,195000,50000,38000,0,0,1,0,0
1584,2019,Microsoft,Bellevue, WA,Data Scientist,2,Analysis,270000,10,2.0,195000,36000,39000,0,0,0,0,0
1585,2021,Northrop Grumman,Los Angeles, CA,Data Scientist,2,Ops,195000,15,3.0,195000,0,0,0,0,0,0,0
1586,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,323000,5,0.0,195000,128000,0,0,0,1,0,0
1587,2020,Stripe,San Francisco, CA,Data Scientist,2,ML / AI,385000,4,0.0,195000,158000,33000,0,0,0,0,0
1588,2021,Target,Sunnyvale, CA,Data Scientist,2,ML Engineer,245000,5,3.0,195000,25000,25000,0,0,1,0,0
1589,2021,Twitter,San Francisco, CA,Data Scientist,2,Data,300000,5,3.0,195000,70000,35000,0,0,1,0,0
1590,2019,Uber,San Francisco, CA,Data Scientist,2,Analytics,360000,16,0.0,195000,135000,30000,0,0,0,0,0
1591,2020,Wells Fargo,Portland, OR,Data Scientist,2,Data,270000,22,2.0,195000,20000,50000,0,1,0,0,0
1592,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,366000,10,2.5,196000,150000,20000,1,0,0,0,0
1593,2021,Facebook,Menlo Park, CA,Data Scientist,2,Modeling,327000,2,0.0,197000,100000,30000,0,0,1,0,0
1594,2021,Facebook,San Francisco, CA,Data Scientist,2,ML/AI,367000,7,4.0,197000,144000,26000,1,0,0,0,0
1595,2021,Walmart Labs,Hoboken, NJ,Data Scientist,2,General,337000,6,2.0,197000,100000,40000,1,0,0,0,0
1596,2021,Indeed,San Francisco, CA,Data Scientist,2,ml/ai,257000,8,3.0,198000,40000,19000,0,0,0,0,0
1597,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,320000,9,4.0,199000,60000,61000,1,0,0,0,0
1598,2019,Microsoft,Seattle, WA,Data Scientist,2,Data science,304000,8,7.0,199000,60000,45000,0,0,0,0,0
1599,2019,Airbnb,Seattle, WA,Data Scientist,3,ML / AI,440000,11,0.0,200000,160000,80000,0,0,0,0,0
1600,2020,Airbnb,San Francisco, CA,Data Scientist,3,Analytics,405000,6,1.0,200000,170000,35000,0,0,0,0,0
1601,2020,Amazon,San Francisco, CA,Data Scientist,3,ML / AI,325000,5,0.0,200000,100000,25000,1,0,0,0,0
1602,2020,Apple,Sunnyvale, CA,Data Scientist,3,ML / AI,350000,2,1.0,200000,130000,20000,0,0,1,0,0
1603,2018,Apple,Sunnyvale, CA,Data Scientist,3,ML / AI,425000,9,1.0,200000,150000,75000,0,0,0,0,0
1604,2020,Apple,Cupertino, CA,Data Scientist,3,Data,320000,4,2.0,200000,100000,25000,0,0,0,0,0
1605,2021,Asana,San Francisco, CA,Data Scientist,3,data analytics,350000,7,1.0,200000,150000,0,0,0,0,0,0
1606,2020,Atlassian,San Francisco, CA,Data Scientist,3,ML / AI,340000,10,1.0,200000,110000,30000,0,0,1,0,0
1607,2020,Capital One,Washington, DC,Data Scientist,3,Data Scientist,280000,10,7.0,200000,40000,40000,1,0,0,0,0
